Company Pair,Count
"('Briko Energy Corp', 'Deloitte')",2
"('Halliburton', 'XTO')",2
"('Fieldwood Energy', 'Talos Energy')",2
"('Honeywell', 'Shell')",2
"('Canadian Natural Resources', 'Saudi Aramco')",2
"('Devon Energy', 'InnoTech')",2
"('ExxonMobil', 'Fervo Energy')",2
"('Goldman Sachs', 'Whitecap')",2
"('Occidental', 'Sunoco')",2
"('Google', 'Occidental')",2
"('Eagle Ford', 'Felix Energy')",2
"('Devon Energy', 'Marathon Petroleum Corp')",2
"('CNOOC', 'Saudi Aramco')",2
"('ESG', 'KBR')",2
"('Felix Energy', 'Ovintiv')",2
"('British Gas', 'Cameron')",2
"('Chevron', 'DarkVision')",2
"('Diamondback Energy', 'Enbridge')",2
"('CNX Resources', 'Enverus')",2
"('Callon Petroleum', 'Occidental')",2
"('Emerson', 'Halliburton')",2
"('Chevron', 'Honeywell')",2
"('Carbon Solutions', 'Technip')",2
"('British Gas', 'INPEX')",2
"('CNOOC', 'Texaco')",2
"('British Gas', 'Deloitte')",2
"('Amazon', 'Honeywell')",2
"('ConocoPhillips', 'Neptune')",2
"('Cheniere Energy', 'Eagle Ford')",2
"('Microsoft', 'Mitsubishi')",2
"('Aera', 'Chevron')",2
"('ChampionX', 'Occidental')",2
"('Keystone', 'Rystad Energy')",2
"('ChampionX', 'Weatherford')",2
"('ConocoPhillips', 'Husky Energy')",2
"('Ecopetrol', 'InnoTech')",2
"('IHS', 'RBN Energy')",2
"('Chevron', 'JPT')",2
"('ESG', 'Samsung')",2
"('Canadian Natural Resources', 'IHS')",2
"('Chevron', 'Nabors Industries')",2
"('Bonanza Creek', 'Civitas Resources')",2
"('ExxonMobil', 'NOV')",2
"('EnLink Midstream', 'ExxonMobil')",2
"('Enbridge', 'Sempra Energy')",2
"('ADNOC', 'FLNG')",2
"('Ecopetrol', 'Repsol')",2
"('Ecopetrol', 'OMV')",2
"('FPSO', 'Stena Drilling')",2
"('Lukoil', 'Woodside')",2
"('Apple', 'Tesla')",2
"('Continental', 'Siemens')",2
"('Eagle Ford', 'Weatherford')",2
"('ARC Resources', 'Samsung')",2
"('ARC Resources', 'FLNG')",2
"('Sprng Energy', 'UN')",2
"('SLB', 'Siemens')",2
"('ConocoPhillips', 'DOE')",2
"('Neptune', 'XTO')",2
"('Salesforce', 'Tesla')",2
"('Microsoft', 'Tesla')",2
"('Qatar Petroleum', 'Tellurian')",2
"('Bonterra Energy', 'Deloitte')",2
"('BP', 'Cheniere Energy')",2
"('Cheniere Energy', 'ExxonMobil')",2
"('Alberta Energy Regulator', 'Chevron')",2
"('Hawkwood Energy', 'WildFire Energy')",2
"('ESG', 'Woodside')",2
"('Accenture', 'Chevron')",2
"('Alvarez & Marsal', 'Saturn')",2
"('EnVen', 'Occidental')",2
"('Ecopetrol', 'IHS')",2
"('APA', 'KPMG')",2
"('Chesapeake', 'FLNG')",2
"('Ovintiv', 'Pembina')",2
"('China National Offshore Oil ', 'Uganda National Oil Company')",2
"('ESG', 'Esso')",2
"('KPMG', 'Surge Energy')",2
"('Keystone', 'Tesla')",2
"('Apache', 'JPT')",2
"('EERC', 'Eagle Ford')",2
"('BP PLC', 'Keystone')",2
"('Exmar', 'FLNG')",2
"('Kiewit', 'Statoil')",2
"('Devon Energy', 'OMV')",2
"('Halcon', 'KKR')",2
"('Coterra Energy', 'IHS')",2
"('Google', 'Uber')",2
"('Concho Resources', 'Halcon')",2
"('Chesapeake', 'Patterson-UTI')",2
"('ConocoPhillips', 'Forbes')",2
"('Heritage Royalty', 'PrairieSky Royalty')",2
"('American Petroleum Institute', 'Continental')",2
"('Qatar Energy', 'Woods')",2
"('Lukoil', 'Repsol')",2
"('Keystone', 'Pemex')",2
"('Chesapeake', 'Diamond Offshore')",2
"('Bloomberg', 'Diamondback Energy')",2
"('CNPC', 'FLNG')",2
"('ABB', 'TotalEnergies')",2
"('ConocoPhillips', 'Origin Energy')",2
"('Shell', 'Uber')",2
"('China National Petroleum', 'ONGC')",2
"('Chesapeake', 'Permian Resources')",2
"('Canadian Natural Resources', 'Parsley Energy')",2
"('ARC Resources', 'Alliance')",2
"('Apache', 'Ovintiv')",2
"('Airbus', 'Occidental')",2
"('Callon Petroleum', 'Chesapeake')",2
"('Equinor', 'Sperry Drilling')",2
"('Gulf Energy', 'SLB')",2
"('Fieldwood Energy', 'IHS')",2
"('Enverus', 'Parsley Energy')",2
"('Gulf Energy', 'Kosmos Energy')",2
"('PDC Energy', 'Parsley Energy')",2
"('Continental', 'Goldman Sachs')",2
"('Sapura Energy', 'Shell')",2
"('Parkland Corp', 'RBN Energy')",2
"('Comstock Resources', 'Devon Energy')",2
"('Chesapeake', 'IBM')",2
"('Baker Hughes', 'Diamond Offshore')",2
"('CNPC', 'Venture Global')",2
"('Dell', 'Occidental')",2
"('Enbridge', 'Parkland Corp')",2
"('BP', 'Sabine Oil & Gas')",2
"('Baker Hughes', 'Forbes')",2
"('ENI', 'ESG')",2
"('Papua', 'Petroleum Reserve')",2
"('Dakota Access Pipeline', 'Phillips 66')",2
"('Equinor', 'Pemex')",2
"('Reliance Industries', 'Sinochem')",2
"('General Motors', 'Goldman Sachs')",2
"('Enverus', 'XCL')",2
"('McDaniel & Associates Consultants', 'Saturn')",2
"('Royal Dutch Shell', 'Woods')",2
"('ExxonMobil', 'General Motors')",2
"('Equinor', 'JX Nippon')",2
"('Dell', 'ESG')",2
"('ESG', 'Royal Dutch Shell')",2
"('KKR', 'Occidental')",2
"('Civitas Resources', 'Vencer Energy')",2
"('DOE', 'Eneos')",2
"('Diamondback Energy', 'SM Energy')",2
"('Galp Energia', 'Rystad Energy')",2
"('Baker Hughes', 'Tengiz')",2
"('Esso', 'XTO')",2
"('Bloomberg', 'Halliburton')",2
"('BP', 'HF Sinclair')",2
"('NextDecade Corp', 'Tellurian')",2
"('Halcon', 'Sanchez Energy')",2
"('Angola LNG', 'TotalEnergies')",2
"('Goldman Sachs', 'McDaniel & Associates Consultants')",2
"('Bloomberg', 'China National Petroleum')",2
"('Eagle Ford', 'Vencer Energy')",2
"('Apache', 'Saudi Aramco')",2
"('Kinder Morgan', 'Venture Global')",2
"('Enverus', 'Vencer Energy')",2
"('Cenovus', 'Strathcona Resources')",2
"('Civitas Resources', 'Eagle Ford')",2
"('Chord Energy', 'ESG')",2
"('RBN Energy', 'Tellurian')",2
"('Marathon Oil', 'SilverBow')",2
"('Dell', 'Enverus')",2
"('Cheniere Energy', 'RBN Energy')",2
"('Shell', 'Sinochem')",2
"('Ecopetrol', 'Enverus')",2
"('BPX', 'Chevron')",2
"('Federated Co-operatives Limited', 'ROK Resources')",2
"('Baker Hughes', 'Standard Oil')",2
"('Kinder Morgan', 'Southwestern Energy')",2
"('Callon Petroleum', 'Southwestern Energy')",2
"('Sinochem', 'Venture Global')",2
"('Frontera Energy', 'Gran Tierra Energy')",2
"('Cheniere Energy', 'Groningen')",2
"('Howard Energy Partners', 'Kinder Morgan')",2
"('KPMG', 'Topaz Energy Corp.')",2
"('Independent Petroleum', 'Parsley Energy')",2
"('JX Nippon', 'SLB')",2
"('Crescent Energy', 'XCL')",2
"('Cimarex Energy', 'Parsley Energy')",2
"('Independent Petroleum', 'Jagged Peak Energy')",2
"('Hawkwood Energy', 'Parsley Energy')",2
"('American Petroleum Institute', 'Cybersecurity')",2
"('Crescent Energy', 'Eagle Ford')",2
"('Goldman Sachs', 'Husky Energy')",2
"('Hawkwood Energy', 'Jagged Peak Energy')",2
"('Enterprise Products', 'Phillips 66')",2
"('Hawkwood Energy', 'Independent Petroleum')",2
"('Eagle Ford', 'Howard Energy Partners')",2
"('JX Nippon', 'Shell')",2
"('Equinor', 'IHS')",2
"('EnVen', 'Equinor')",2
"('EXPEC', 'TotalEnergies')",2
"('Mubadala Energy', 'Shell')",2
"('Statoil', 'Talos Energy')",2
"('Chevron', 'Enterprise Products')",2
"('ADIPEC', 'EXPEC')",2
"('Chesapeake', 'Microsoft')",2
"('ExxonMobil', 'Matador Resources')",2
"('Anadarko Petroleum', 'Kinder Morgan')",2
"('Eagle Ford', 'Jones Energy')",2
"('Jagged Peak Energy', 'SLB')",2
"('ADNOC', 'Carbon Engineering')",2
"('CNPC', 'Sinochem')",2
"('ExxonMobil', 'Generations Energy')",2
"('Alta Mesa Resources', 'Eagle Ford')",2
"('Antero Resources', 'Baker Hughes')",2
"('Devon Energy', 'SilverBow')",2
"('Chesapeake', 'KPMG')",2
"('Caterpillar', 'PLC')",2
"('Cameron', 'ESG')",2
"('BP', 'MidOcean Energy')",2
"('Distinction Energy', 'Kiwetinohk Energy')",2
"('Anadarko Petroleum', 'Hawkwood Energy')",2
"('Deloitte', 'Goldman Sachs')",2
"('Anadarko Petroleum', 'Independent Petroleum')",2
"('Anadarko Petroleum', 'Jagged Peak Energy')",2
"('CNPC', 'China Gas')",2
"('BG', 'Rystad Energy')",2
"('Anadarko Petroleum', 'SLB')",2
"('Cimarex Energy', 'PDC Energy')",2
"('EOG', 'Hawkwood Energy')",2
"('Subsea 7', 'TotalEnergies')",2
"('Comstock Resources', 'Northern Oil and Gas')",2
"('Aker BP', 'Alliance')",2
"('Ecopetrol', 'Rystad Energy')",2
"('Cheniere Energy', 'Sinochem')",2
"('PTT Exploration and Production', 'SLB')",2
"('CNPC', 'Cheniere Energy')",2
"('Cheniere Energy', 'China Gas')",2
"('KPMG', 'Obsidian Energy')",2
"('Emerson', 'Schneider Electric')",1
"('AltaRock Energy and Blade Energy', 'Fervo Energy')",1
"('Aquaterra Energy', 'BP')",1
"('Statoil', 'Transocean')",1
"('Chevron', 'General Motors')",1
"('Brigham', 'Saudi Aramco')",1
"('Brigham', 'PetroBowl')",1
"('Agua Libre Midstream', 'Complete Energy')",1
"('Emerson', 'Siemens')",1
"('Aquaterra Energy', 'Brigham')",1
"('AAPG', 'Equinor')",1
"('Agua Libre Midstream', 'Superior Energy')",1
"('BPX', 'Diamondback Energy')",1
"('Centrica', 'Devon Energy')",1
"('Hyundai', 'Statoil')",1
"('Aquaterra Energy', 'Chevron')",1
"('Aquaterra Energy', 'D&S Petroleum Consulting Group')",1
"('ADNOC', 'GS Energy')",1
"('Cox Oil', 'Repsol')",1
"('Amoco', 'Marathon Oil')",1
"('Aquaterra Energy', 'CNOOC')",1
"('Brigham', 'SLB')",1
"('Brigham', 'Indian Oil')",1
"('Brigham', 'IOGP')",1
"('Cox Oil', 'Shell')",1
"('Deloitte', 'JPT')",1
"('Aquaterra Energy', 'Cimarex Energy')",1
"('Brigham', 'IOR Pioneer')",1
"('Brigham', 'Pinnacle Technologies')",1
"('GS Energy', 'SSE ')",1
"('ADNOC', 'Schneider Electric')",1
"('Aquaterra Energy', 'Baker Hughes')",1
"('Brigham', 'Ovintiv')",1
"('Acorn', 'Harbour Energy')",1
"('ADNOC', 'SSE ')",1
"('BPX', 'Enverus')",1
"('Brigham', 'Kuwait Oil')",1
"('Deloitte', 'General Motors')",1
"('Chevron', 'LG Energy Solution')",1
"('Brigham', 'Newfield Exploration')",1
"('Acorn', 'Technip')",1
"('Cox Oil', 'Harbour Energy')",1
"('Chevron', 'Cox Oil')",1
"('Denbury', 'General Motors')",1
"('Cox Oil', 'ESG')",1
"('BPX', 'ESG')",1
"('Gazprom', 'SSE ')",1
"('Brigham', 'Liberty Energy')",1
"('Cox Oil', 'ExxonMobil')",1
"('GE', 'GS Energy')",1
"('Denbury', 'Ocean Energy')",1
"('BPX', 'NextEra Energy Resources')",1
"('Brigham', 'Marathon Oil')",1
"('Denbury', 'LG Energy Solution')",1
"('Cox Oil', 'Freeport LNG')",1
"('ADIPEC', 'Schneider Electric')",1
"('Acorn', 'Freeport LNG')",1
"('Acorn', 'ExxonMobil')",1
"('Chevron', 'Excelerate Energy')",1
"('AMPLY Power', 'BP')",1
"('Amoco', 'Yunka Energy')",1
"('Basic Energy Services', 'Complete Energy')",1
"('Chevron', 'China Gas')",1
"('Amoco', 'UN')",1
"('AMPLY Power', 'GS Energy')",1
"('AMPLY Power', 'GE')",1
"('General Motors', 'Ocean Energy')",1
"('Amoco', 'Talisman')",1
"('Cheniere Energy', 'Mubadala Energy')",1
"('AMPLY Power', 'Gazprom')",1
"('ADIPEC', 'Siemens')",1
"('Amoco', 'Pinnacle Technologies')",1
"('Eastern', 'Taqa')",1
"('FLNG', 'Pemex')",1
"('Complete Energy', 'Select Energy')",1
"('AMPLY Power', 'ExxonMobil')",1
"('Complete Energy', 'Superior Energy')",1
"('Select Energy', 'Superior Energy')",1
"('Rystad Energy', 'Westwood Energy')",1
"('AMPLY Power', 'Equinor')",1
"('Excelerate Energy', 'New Fortress Energy')",1
"('Deloitte', 'Gazprom')",1
"('Acorn', 'Cox Oil')",1
"('Cameron', 'Centrica')",1
"('LG Energy Solution', 'Tesla')",1
"('AMPLY Power', 'SSE ')",1
"('BP', 'Liberty Energy')",1
"('Gazprom', 'LG Energy Solution')",1
"('ESG', 'Targa')",1
"('Aquaterra Energy', 'UN')",1
"('ExxonMobil', 'SSE ')",1
"('Eagle Ford', 'XRI')",1
"('Gazprom', 'JPT')",1
"('Rystad Energy', 'Targa')",1
"('Aquaterra Energy', 'Texaco')",1
"('Aquaterra Energy', 'Talisman')",1
"('XRI', 'XTO')",1
"('BP', 'D&S Petroleum Consulting Group')",1
"('China Gas', 'INPEX')",1
"('United Oil & Gas', 'xnDrilling')",1
"('LG Energy Solution', 'Ocean Energy')",1
"('Aquaterra Energy', 'Shell')",1
"('BP', 'Brigham')",1
"('Beach Energy', 'Papua')",1
"('Aquaterra Energy', 'SLB')",1
"('Aquaterra Energy', 'Saudi Aramco')",1
"('Aquaterra Energy', 'Pinnacle Technologies')",1
"('China Gas', 'New Fortress Energy')",1
"('BP', 'Pinnacle Technologies')",1
"('BP', 'Heerema')",1
"('China Gas', 'Zachry Group')",1
"('BPTT', 'Heerema')",1
"('Apache', 'Uber')",1
"('China Gas', 'Excelerate Energy')",1
"('Aquaterra Energy', 'PetroBowl')",1
"('Aquaterra Energy', 'Ovintiv')",1
"('Aquaterra Energy', 'Newfield Exploration')",1
"('Bloomberg', 'Gold Hydrogen')",1
"('Gazprom', 'Tesla')",1
"('AltaRock Energy and Blade Energy', 'DOE')",1
"('Eastern', 'Talos Energy')",1
"('Baker Hughes', 'Indian Oil')",1
"('Baker Hughes', 'Cimarex Energy')",1
"('Blue Stream', 'Gazprom')",1
"('Baker Hughes', 'Kuwait Oil')",1
"('Baker Hughes', 'Marathon Oil')",1
"('Howard Energy Partners', 'Talos Energy')",1
"('GE', 'Gazprom')",1
"('JPT', 'Tesla')",1
"('Chesapeake', 'Range Resources')",1
"('JPT', 'LG Energy Solution')",1
"('Range Resources', 'Rio Grande')",1
"('Range Resources', 'Southwestern Energy')",1
"('Rio Grande', 'Southwestern Energy')",1
"('Baker Hughes', 'Newfield Exploration')",1
"('General Motors', 'JPT')",1
"('Aquaterra Energy', 'Yunka Energy')",1
"('EnLink Midstream', 'Talos Energy')",1
"('Equinor', 'xnDrilling')",1
"('Baker Hughes', 'Talisman')",1
"('CGX Energy', 'ExxonMobil')",1
"('CGX Energy', 'Frontera Energy')",1
"('CGX Energy', 'Stabroek')",1
"('NextEra Energy Resources', 'Rystad Energy')",1
"('Eastern', 'Emirates Steel')",1
"('NextEra Energy Resources', 'Targa')",1
"('Baker Hughes', 'UN')",1
"('Baker Hughes', 'Brigham')",1
"('GS Energy', 'Gazprom')",1
"('Baker Hughes', 'Yunka Energy')",1
"('Frontera Energy', 'Stabroek')",1
"('BP', 'NextEra Energy Resources')",1
"('BP', 'Targa')",1
"('Beacon Offshore', 'Statoil')",1
"('Excelerate Energy', 'INPEX')",1
"('Emirates Steel', 'Gulf Cooperation Council')",1
"('Equinor', 'GS Energy')",1
"('AAPG', 'xnDrilling')",1
"('Halliburton', 'Tubel Energy')",1
"('AAPG', 'United Oil & Gas')",1
"('Aquaterra Energy', 'IOGP')",1
"('Aquaterra Energy', 'Indian Oil')",1
"('Brigham', 'Halliburton')",1
"('Baker Hughes', 'D&S Petroleum Consulting Group')",1
"('ExxonMobil', 'ROV Technologies')",1
"('Eagle Ford', 'Gazprom')",1
"('Halliburton', 'ROV Technologies')",1
"('ExxonMobil', 'Gulf Cooperation Council')",1
"('Aquaterra Energy', 'Halliburton')",1
"('Excelerate Energy', 'KBR')",1
"('Brigham', 'ExxonMobil')",1
"('Aquaterra Energy', 'ExxonMobil')",1
"('FireBird Energy', 'Marathon Oil')",1
"('ESG', 'Patterson-UTI')",1
"('Deloitte', 'Tesla')",1
"('BP', 'GS Energy')",1
"('Aquaterra Energy', 'EXPEC')",1
"('ROV Technologies', 'Shell')",1
"('Baker Hughes', 'Denbury')",1
"('BPX', 'Rystad Energy')",1
"('Aquaterra Energy', 'Eastern')",1
"('Venture Global', 'Zachry Group')",1
"('Baker Hughes', 'LG Energy Solution')",1
"('AltaRock Energy and Blade Energy', 'ExxonMobil')",1
"('Deloitte', 'LG Energy Solution')",1
"('Aquaterra Energy', 'IOR Pioneer')",1
"('Enverus', 'FireBird Energy')",1
"('Chevron', 'xnDrilling')",1
"('Baker Hughes', 'United Oil & Gas')",1
"('ConocoPhillips', 'Tubel Energy')",1
"('ESG', 'NextEra Energy Resources')",1
"('Aquaterra Energy', 'Marathon Oil')",1
"('Enverus', 'Targa')",1
"('Gazprom', 'General Motors')",1
"('Enverus', 'NextEra Energy Resources')",1
"('Eastern', 'Gulf Cooperation Council')",1
"('Brigham', 'Chevron')",1
"('Brigham', 'Cimarex Energy')",1
"('Baker Hughes', 'xnDrilling')",1
"('Emirates Steel', 'ExxonMobil')",1
"('ExxonMobil', 'GS Energy')",1
"('Chevron', 'Zachry Group')",1
"('Brigham', 'CNOOC')",1
"('Eagle Ford', 'Targa')",1
"('Eagle Ford', 'FireBird Energy')",1
"('Eagle Ford', 'NextEra Energy Resources')",1
"('Brigham', 'D&S Petroleum Consulting Group')",1
"('Mitsubishi', 'Mubadala Energy')",1
"('Aquaterra Energy', 'Liberty Energy')",1
"('Diamondback Energy', 'NextEra Energy Resources')",1
"('ESG', 'Tubel Energy')",1
"('Eagle Ford', 'Tesla')",1
"('Chevron', 'Targa')",1
"('Cheniere Energy', 'TotalEnergies')",1
"('Aquaterra Energy', 'Kuwait Oil')",1
"('Eagle Ford', 'LG Energy Solution')",1
"('Devon Energy', 'FireBird Energy')",1
"('Brigham', 'EXPEC')",1
"('BPX', 'Targa')",1
"('Barclays', 'FLNG')",1
"('Armor Energy', 'Eagle Ford')",1
"('Cox Oil', 'Talos Energy')",1
"('ESG', 'Petroleum Development Oman')",1
"('Abu Dhabi National Energy Company', 'JPT')",1
"('Gulf Energy', 'Petroleum Development Oman')",1
"('Gulf Energy', 'NOV')",1
"('EERC', 'Kinder Morgan')",1
"('Brigham', 'Enverus')",1
"('EERC', 'Occidental')",1
"('Gulf Energy', 'HF Environmental')",1
"('ESG', 'SINOPEC')",1
"('ESG', 'NOV')",1
"('Gulf Energy', 'SINOPEC')",1
"('ESG', 'HF Environmental')",1
"('Central Petroleum', 'ESG')",1
"('Central Petroleum', 'Origin Energy')",1
"('Brigham', 'Quantum')",1
"('ESG', 'Gulf Energy')",1
"('BP', 'SINOPEC')",1
"('CNOOC', 'Kiewit')",1
"('Biota', 'Microsoft')",1
"('Cobalt Energy', 'Ecopetrol')",1
"('HF Environmental', 'NOV')",1
"('Brigham', 'Sitio Royalties')",1
"('NOV', 'SINOPEC')",1
"('ConocoPhillips', 'Saipem')",1
"('ExxonMobil', 'Sinochem')",1
"('FPSO', 'Sinochem')",1
"('Cobalt Energy', 'Enverus')",1
"('Cobalt Energy', 'EnVen')",1
"('Al Mansoori Directional Drilling Services', 'Occidental')",1
"('Korean Gas Corporation', 'Shell')",1
"('Cheniere Energy', 'Mitsubishi')",1
"('Korean Gas Corporation', 'Tokyo Gas')",1
"('ExxonMobil', 'Modec')",1
"('NOV', 'Petroleum Development Oman')",1
"('HF Environmental', 'SINOPEC')",1
"('HF Environmental', 'Shell')",1
"('BP', 'Rivers Energy Partners')",1
"('Brigham', 'Devon Energy')",1
"('HF Environmental', 'SLB')",1
"('HF Environmental', 'Petroleum Development Oman')",1
"('Korean Gas Corporation', 'TotalEnergies')",1
"('BP', 'HF Environmental')",1
"('Baker Hughes', 'SINOPEC')",1
"('Amoco', 'Liberty Energy')",1
"('AAPG', 'Aquaterra Energy')",1
"('Quantum', 'Sitio Royalties')",1
"('Quantum', 'Validus Energy')",1
"('New Fortress Energy', 'Zachry Group')",1
"('Sitio Royalties', 'Validus Energy')",1
"('Biota', 'Occidental')",1
"('Alberta Energy Regulator', 'Chesapeake')",1
"('Carbon Solutions', 'EnLink Midstream')",1
"('AAPG', 'Alberta Energy Regulator')",1
"('AAPG', 'Brigham')",1
"('Eastern', 'Validus Energy')",1
"('Baker Hughes', 'Gulf Energy')",1
"('AAPG', 'CNOOC')",1
"('AAPG', 'D&S Petroleum Consulting Group')",1
"('Chevron', 'Cobalt Energy')",1
"('AAPG', 'EXPEC')",1
"('Biota', 'Tesla')",1
"('BP', 'Hyundai')",1
"('Abraj Energy Services', 'SINOPEC')",1
"('Enverus', 'Sitio Royalties')",1
"('Eastern', 'Sitio Royalties')",1
"('CNOOC', 'Hyundai')",1
"('Biota', 'Mitsubishi')",1
"('CNOOC', 'Exmar')",1
"('Baker Hughes', 'Petroleum Development Oman')",1
"('Baker Hughes', 'HF Environmental')",1
"('Brigham', 'Validus Energy')",1
"('CNOOC', 'Enverus')",1
"('KBR', 'Venture Global')",1
"('Devon Energy', 'Sitio Royalties')",1
"('KBR', 'Zachry Group')",1
"('CNOOC', 'EnVen')",1
"('Cenovus', 'Trion')",1
"('CNOOC', 'Ecopetrol')",1
"('CNOOC', 'Cobalt Energy')",1
"('Eagle Ford', 'Sitio Royalties')",1
"('Equinor', 'Modec')",1
"('CNOOC', 'Modec')",1
"('Chevron', 'Exmar')",1
"('Cairn Energy', 'Capricorn Energy')",1
"('Biota', 'Nokia')",1
"('Stena Drilling', 'TotalEnergies')",1
"('Qana', 'Stena Drilling')",1
"('SINOPEC', 'SLB')",1
"('Fasken Oil', 'Rystad Energy')",1
"('Enverus', 'Kiewit')",1
"('Enverus', 'Talos Energy')",1
"('Rattler Midstream', 'Texas Railroad Commission')",1
"('Modec', 'Woodside')",1
"('Equinor', 'Exmar')",1
"('Rattler Midstream', 'Rystad Energy')",1
"('Modec', 'Trion')",1
"('Ecopetrol', 'Kiewit')",1
"('Fasken Oil', 'Rattler Midstream')",1
"('Golden Pass', 'IHS')",1
"('Modec', 'TotalEnergies')",1
"('Exmar', 'Hyundai')",1
"('AAPG', 'Korean Gas Corporation')",1
"('Modec', 'Stabroek')",1
"('ESG', 'Fasken Oil')",1
"('Ecopetrol', 'Hyundai')",1
"('AAPG', 'Mitsubishi')",1
"('Coterra Energy', 'Texas Railroad Commission')",1
"('Stabroek', 'Trion')",1
"('IHS', 'Rio Grande')",1
"('Barclays', 'Kosmos Energy')",1
"('ExxonMobil', 'Proton Technologies')",1
"('Equinor', 'Proton Technologies')",1
"('EnVen', 'Kiewit')",1
"('EnVen', 'Hyundai')",1
"('Barclays', 'Capricorn Energy')",1
"('Barclays', 'Cairn Energy')",1
"('EnVen', 'Rystad Energy')",1
"('EnVen', 'ExxonMobil')",1
"('EnVen', 'Exmar')",1
"('TotalEnergies', 'Trion')",1
"('Enverus', 'Hyundai')",1
"('Gazprom', 'Proton Technologies')",1
"('AAPG', 'Beach Energy')",1
"('CNPC', 'Proton Technologies')",1
"('China National Petroleum', 'Proton Technologies')",1
"('EnVen', 'TotalEnergies')",1
"('EnVen', 'Enverus')",1
"('AAPG', 'INPEX')",1
"('Enverus', 'Exmar')",1
"('Ecopetrol', 'Exmar')",1
"('Coterra Energy', 'Rystad Energy')",1
"('Modec', 'Shell')",1
"('Cobalt Energy', 'ExxonMobil')",1
"('Cobalt Energy', 'Talos Energy')",1
"('Cobalt Energy', 'Rystad Energy')",1
"('Cobalt Energy', 'Occidental')",1
"('Hyundai', 'Talos Energy')",1
"('Cybersecurity', 'DOE')",1
"('Cobalt Energy', 'Kiewit')",1
"('Cobalt Energy', 'Hyundai')",1
"('SINOPEC', 'Shell')",1
"('Kiewit', 'Occidental')",1
"('Coterra Energy', 'Rattler Midstream')",1
"('INPEX', 'Mitsubishi')",1
"('Cobalt Energy', 'Exmar')",1
"('Korean Gas Corporation', 'Mitsubishi')",1
"('Kiewit', 'Rystad Energy')",1
"('Kiewit', 'Talos Energy')",1
"('Kiewit', 'TotalEnergies')",1
"('Eastern', 'Stena Drilling')",1
"('Novatek', 'Stena Drilling')",1
"('Chevron', 'Rattler Midstream')",1
"('ExxonMobil', 'Korean Gas Corporation')",1
"('Hyundai', 'Occidental')",1
"('Chevron', 'Korean Gas Corporation')",1
"('Coterra Energy', 'Fasken Oil')",1
"('AAPG', 'Tokyo Gas')",1
"('Beach Energy', 'INPEX')",1
"('Coterra Energy', 'ESG')",1
"('Exmar', 'Kiewit')",1
"('Beach Energy', 'Korean Gas Corporation')",1
"('Exmar', 'Occidental')",1
"('ConocoPhillips', 'Rattler Midstream')",1
"('FPSO', 'Trion')",1
"('Exmar', 'Rystad Energy')",1
"('FPSO', 'Modec')",1
"('Exmar', 'Talos Energy')",1
"('Beach Energy', 'Mitsubishi')",1
"('Ecopetrol', 'EnVen')",1
"('ConocoPhillips', 'Fasken Oil')",1
"('Beach Energy', 'Tokyo Gas')",1
"('Hyundai', 'Kiewit')",1
"('AAPG', 'Indian Oil')",1
"('AAPG', 'IOGP')",1
"('Biota Technology', 'Microsoft')",1
"('Alberta Energy Regulator', 'Ovintiv')",1
"('Bronco Capital Partners', 'Quantum')",1
"('BP', 'Chlorine Engineers')",1
"('Bronco Capital Partners', 'Occidental')",1
"('Mitsubishi', 'Occidental')",1
"('Eastern', 'FLNG')",1
"('Mitsubishi', 'Tesla')",1
"('Eastern', 'Kosmos Energy')",1
"('Bronco Capital Partners', 'ESG')",1
"('Alberta Energy Regulator', 'PetroBowl')",1
"('Alberta Energy Regulator', 'Marathon Oil')",1
"('BP', 'Caterpillar')",1
"('Bronco Capital Partners', 'Civitas Resources')",1
"('Bronco Capital Partners', 'Chevron')",1
"('PTT Exploration and Production', 'Weatherford')",1
"('Mitsubishi', 'Weatherford')",1
"('KBR', 'Petoro')",1
"('Nokia', 'Occidental')",1
"('ExxonMobil', 'KBR')",1
"('Alberta Energy Regulator', 'Newfield Exploration')",1
"('Alberta Energy Regulator', 'Liberty Energy')",1
"('Caterpillar', 'Ocean Energy')",1
"('Alberta Energy Regulator', 'D&S Petroleum Consulting Group')",1
"('Alberta Energy Regulator', 'Cimarex Energy')",1
"('ConocoPhillips', 'XRI')",1
"('Capricorn Energy', 'FLNG')",1
"('Armor Energy', 'EERC')",1
"('Capricorn Energy', 'Kosmos Energy')",1
"('Caterpillar', 'Equinor')",1
"('Caterpillar', 'DNV')",1
